Provenance,Uniformity,Dataset Charaterstics,Metadata coupling,% of non duplicated rows,% of non missing cells,Unskewness,Number of Categorical Columns wrt all cols,Uncoorelation,DataQuality,MetricDataQuality,CalculatedDataQuality,ErrorPercentage,ComparisionFactor Threshold=5,ComparisionFactor Threshold=4,ComparisionFactor Threshold=3
69.00575298,97.45850299,96.60041681,16.53354666,100,25.21809423,99.34577676,8.07658067,99.37674439,91.5735184,68.07761613,90.81655584,22.73893971,22.73893971,22.73893971,22.73893971
80.94256424,98.82908692,98.38093179,95.25213556,99.04012537,19.32510753,78.63627546,0.802560445,99.25348314,95.63606592,78.86734074,94.03851883,15.17117809,15.17117809,15.17117809,15.17117809
99.27167612,97.90729678,92.85093618,59.88435694,99.29766905,99.60242118,59.89394941,16.94781672,68.17547988,97.7633623,83.59510435,95.32280476,11.72770041,11.72770041,11.72770041,11.72770041
48.59429524,97.46444695,96.20943154,155.7949829,99.24859867,59.38750976,65.68141025,19.29594093,99.93521656,94.26059592,87.52824325,97.19149175,9.663248502,9.663248502,9.663248502,9.663248502
68.71930079,94.23540855,89.63466015,89.89236645,55.0228994,49.28103364,65.2862483,13.87063664,79.2536381,97.59529799,67.33124368,92.72760717,25.39636349,25.39636349,25.39636349,25.39636349
69.39357594,98.00186278,89.56264755,84.99525915,55.65958191,52.61561234,66.40692294,32.76148013,81.39445957,96.92293285,68.02141547,92.22645834,24.20504287,24.20504287,24.20504287,24.20504287
95.0028699,96.04107599,97.33560504,55.66316061,99.46755631,99.15245657,99.1840241,14.1757021,34.58933964,96.23642319,80.14950254,94.90888093,14.75937838,14.75937838,14.75937838,14.75937838
94.46815965,98.01240826,96.81863461,68.01737981,62.62859135,73.38721298,81.90463569,3.8533534,99.7800265,98.66121263,79.87292973,94.86834635,14.99541662,14.99541662,14.99541662,14.99541662
78.98044781,97.31668953,92.42396296,57.28256739,93.88512998,99.48713585,99.32405388,0.988272938,81.44000994,98.82379059,84.40235368,96.09014734,11.68779366,11.68779366,11.68779366,11.68779366
38.46188942,97.66078068,96.24929683,57.94388844,81.229387,65.22200805,99.00784878,8.287052579,90.44467136,96.60139745,69.97100667,93.23306844,23.26206177,23.26206177,23.26206177,23.26206177
23.8360107,99.13673561,87.40937573,60.0943983,99.59289727,30.28021187,99.12992951,11.10812905,77.68444513,92.70533994,62.88443284,91.32806455,28.44363171,28.44363171,28.44363171,28.44363171
54.3037929,96.30929346,95.36753644,43.12957549,85.60787272,99.64553965,75.4502381,28.00694232,99.4082392,96.35445803,76.8397873,93.98749531,17.14770801,17.14770801,17.14770801,17.14770801
73.17535023,98.81542204,89.19150399,98.20947047,54.0593678,48.99695331,67.0037278,16.23060188,99.1585204,96.90323774,72.88356378,93.62223728,20.7386735,20.7386735,20.7386735,20.7386735
99.22857953,97.62570199,98.13165898,24.91819765,99.87267173,84.83142534,79.81437265,8.71008727,65.96658456,95.826488,77.51863379,93.62750016,16.10886638,16.10886638,16.10886638,16.10886638
82.09296818,96.2996836,92.94078848,75.12957777,99.6233521,22.90808806,93.90417656,43.5925467,78.17470131,94.5235666,74.80952546,91.74852129,16.93899584,16.93899584,16.93899584,16.93899584
26.1243936,98.47305876,95.84593215,99.1193723,75.76209207,82.01326037,82.0851421,12.33754563,99.89785786,96.20862375,75.5571111,95.2864167,19.7293056,19.7293056,19.7293056,19.7293056
95.58306285,97.29345651,95.38296561,57.74978046,99.26636127,2.634060173,63.96091681,17.05973186,99.96934808,92.03640315,71.95972096,91.16407306,19.2043521,19.2043521,19.2043521,19.2043521
90.7586651,99.93718891,97.13000125,64.30952153,68.9113332,90.4819801,99.40688548,21.61672963,73.91442016,98.43603737,80.08917484,94.74623744,14.6570626,14.6570626,14.6570626,14.6570626
99.07492661,96.70775464,94.02096739,77.30711912,96.49211346,92.28834664,99.69927848,23.83061463,84.48962992,99.31327604,91.23711717,96.4556892,5.218572026,5.218572026,5.218572026,5.218572026
99.04505756,96.55210592,99.42824657,73.94825719,68.06361291,66.03482743,99.86387226,0.58063738,81.7843621,98.71465824,80.09083241,94.92969731,14.8388649,14.8388649,14.8388649,14.8388649
39.73648607,95.82693082,97.61377328,56.84483315,86.78851926,84.24500011,79.1900502,0.050525307,99.02533067,97.05665114,73.87525765,94.45228316,20.57702551,20.57702551,20.57702551,20.57702551
86.24082893,99.94910058,90.59369858,86.48387629,99.55944951,99.56720289,99.40120503,0.129921736,99.87175401,99.80870582,94.5410649,98.15138028,3.610315372,#N/A,#N/A,3.610315372
93.71674763,94.15013496,99.83345627,45.35529434,70.71889494,99.84352779,75.8684017,15.44142503,88.86787649,97.69221407,79.98761889,94.66465549,14.6770366,14.6770366,14.6770366,14.6770366
97.428929,94.62187509,99.36537007,8.431973004,99.21595555,83.38201221,99.30277774,35.64011441,81.24916661,93.4987762,79.07203638,92.6329771,13.56094072,13.56094072,13.56094072,13.56094072
77.23997454,96.79671748,93.8198188,75.02316089,64.13952816,99.53930688,65.1808935,6.235789179,50.54319228,97.78639081,72.0876674,94.56482958,22.47716218,22.47716218,22.47716218,22.47716218
37.49477316,99.26219764,93.43107784,83.96199126,98.90111739,99.31512027,88.16344367,34.72900972,99.48791175,96.70721943,83.62354118,95.73128313,12.10774196,12.10774196,12.10774196,12.10774196
80.87382293,97.12553099,92.24445491,48.38593101,99.20316114,61.18369173,98.05307859,22.26822873,75.67965573,97.34166775,76.89853637,93.14454973,16.24601336,16.24601336,16.24601336,16.24601336
149.9859333,99.15689395,97.78736908,88.87054531,99.17814637,99.23248951,77.08387602,8.734704805,99.96025688,98.1114479,104.8645589,98.96042728,5.904131643,5.904131643,5.904131643,5.904131643
87.29552747,94.86633461,94.95814109,18.12284664,99.29785735,80.80226268,63.35584299,4.864110101,88.26733621,95.23505192,75.61384415,93.25287415,17.63903,17.63903,17.63903,17.63903
76.16038879,97.45602699,96.88452547,79.75066501,99.2634181,90.13466909,71.90205062,20.67358153,99.6618354,98.997281,87.25941311,96.09017252,8.830759412,8.830759412,8.830759412,8.830759412
84.71655912,98.23788916,97.81547787,68.3647641,92.70646435,48.84855081,89.09875146,21.1395863,66.44901435,97.58768094,74.76098706,92.98411808,18.22313102,18.22313102,18.22313102,18.22313102
78.67250104,98.45305048,98.26953854,50.46135333,87.06229495,54.8047469,99.50549352,18.42894979,46.60435532,96.05044348,68.37927625,91.99569703,23.61642078,23.61642078,23.61642078,23.61642078
65.77258898,97.25363325,91.7781283,81.73153159,62.40040335,48.93810539,78.35556374,2.849517376,80.39877718,98.11519135,68.41411108,93.09642921,24.68231813,24.68231813,24.68231813,24.68231813
99.92874111,97.99663958,99.28325051,62.43189329,82.10930845,95.65120969,99.6057887,19.81989701,99.66839802,98.83387768,89.57104037,96.15528947,6.584249103,6.584249103,6.584249103,6.584249103
72.32036085,95.44961593,92.749012,71.92069533,89.83957022,33.73865542,98.53797229,5.971367677,99.2984959,96.89450196,76.34320298,93.45443098,17.111228,17.111228,17.111228,17.111228
79.38037461,95.74253745,92.79712494,35.80784069,85.88815907,99.60974073,98.89881893,0.452434307,99.10619274,97.37356363,82.74386714,95.41490378,12.67103665,12.67103665,12.67103665,12.67103665
97.5683281,94.30714752,87.45527761,60.14562851,54.95011705,99.96861145,85.52694486,17.10606901,46.09706359,96.6917354,73.28879197,93.97541597,20.68662399,20.68662399,20.68662399,20.68662399
24.33880413,99.19817164,93.87978471,78.05498289,99.7419829,93.51141776,51.61468389,2.431120534,66.29934615,94.8859868,69.76232024,94.52032201,24.75800177,24.75800177,24.75800177,24.75800177
83.78697666,96.69810619,89.4571858,84.07310037,71.62710042,96.04150542,80.04220227,29.5342617,83.96233188,98.90983532,83.00777686,95.44847943,12.44070257,12.44070257,12.44070257,12.44070257
88.68844901,97.5869306,94.64928937,96.42613453,57.29309014,68.77421316,94.49534331,42.05192475,85.95050196,97.36329997,80.20154449,94.26124697,14.05970248,14.05970248,14.05970248,14.05970248
74.21034765,94.4728057,98.70808101,68.79123558,98.06775912,52.54685569,78.53172724,0.694741901,86.85922963,98.32281663,76.89484901,94.05743021,17.16258121,17.16258121,17.16258121,17.16258121
55.59801685,98.70587017,95.81051647,72.25846383,99.79362097,51.91480195,64.09403924,8.985489285,85.16156546,97.28627779,72.38055053,93.31941278,20.93886225,20.93886225,20.93886225,20.93886225
83.68931862,96.35948131,93.70463521,88.4867253,99.3306527,75.91309731,72.62720877,25.6189149,99.01173248,98.93484963,87.55882541,95.73942928,8.18060387,8.18060387,8.18060387,8.18060387
60.47896045,96.07365278,96.69670794,40.99762336,64.35907249,85.27981759,99.27835897,31.50458115,63.89747768,95.78035415,67.2544592,92.1421371,24.8876779,24.8876779,24.8876779,24.8876779
80.44787701,97.50457672,95.34710531,51.41838938,86.07785717,41.6058227,70.45124356,8.04708942,99.03970666,96.71968311,72.61225122,92.54103773,19.92878651,19.92878651,19.92878651,19.92878651
78.50426116,95.67951703,98.16464359,80.88474075,99.10384849,64.32752109,97.57593881,14.04873757,99.71526778,98.93748166,85.97622375,95.50254585,9.526322105,9.526322105,9.526322105,9.526322105
56.19630606,99.23285569,96.36743439,39.29745389,58.15348972,81.01109319,76.65290184,7.296419214,98.26965317,96.31044898,67.87040629,92.87318939,25.0027831,25.0027831,25.0027831,25.0027831
38.00418035,96.4035146,99.71150561,25.61897056,99.18295832,11.28852363,99.09723114,37.02811036,99.12073897,87.91971506,61.03059663,88.93254849,27.90195186,27.90195186,27.90195186,27.90195186
76.66122723,96.67966385,88.62579916,78.52302372,83.22297115,99.10036734,98.45748232,11.33741056,78.29563941,99.39220477,84.36919681,96.22907743,11.85988061,11.85988061,11.85988061,11.85988061
97.45424224,97.18646322,98.9639783,43.67165693,84.29055712,92.9583945,93.77281466,29.01110188,44.30594952,95.85766065,76.01971861,93.44976134,17.43004273,17.43004273,17.43004273,17.43004273
28.63122467,97.62402494,95.45357156,79.75991488,62.20155354,63.34623988,93.63298786,13.64075791,87.74422738,95.87455114,66.29922579,93.05408333,26.75485754,26.75485754,26.75485754,26.75485754
66.12766714,99.30788136,96.44552421,68.86690022,84.85932303,97.68818432,99.35683271,17.24688571,99.13262668,98.71499274,84.79740768,95.95857261,11.16116493,11.16116493,11.16116493,11.16116493
178.1906291,98.36720818,97.02107505,85.46823105,99.45649119,29.54971807,98.94406985,12.19065472,52.9842161,91.56915959,91.88330549,94.98992573,3.106620236,#N/A,#N/A,3.106620236
48.67650921,99.02210142,99.01920817,44.37225077,99.01041687,99.04178681,58.46258343,0.145163566,68.37879454,95.82282255,71.24640481,94.08715712,22.84075231,22.84075231,22.84075231,22.84075231
98.53390917,98.71848146,94.01151857,96.22889228,99.56720575,53.19421187,71.53750657,17.67219895,97.57220052,98.20934497,87.34469091,95.46464328,8.119952372,8.119952372,8.119952372,8.119952372
93.88676931,98.74094208,94.92634998,72.53133103,72.27736761,63.6615193,59.19714077,8.1560049,77.32338275,98.40347669,74.49114312,93.75612523,19.2649821,19.2649821,19.2649821,19.2649821
92.50491688,99.00733526,93.4893672,98.80729008,99.49811684,54.94853136,71.95265645,18.29384963,99.67533046,98.29489698,87.27176667,95.57523021,8.303463539,8.303463539,8.303463539,8.303463539
67.939487,99.52997312,91.3488465,63.3046546,72.90030146,85.19152814,99.00640798,4.793745725,38.76552122,96.97143241,69.13216023,93.67920441,24.54704418,24.54704418,24.54704418,24.54704418
16.31657069,96.76058008,98.117687,21.7689187,48.04222227,40.93890184,53.78042458,21.36220639,99.92773066,87.4087054,46.80958707,88.24288314,41.43329607,41.43329607,41.43329607,41.43329607
77.71623842,98.46552469,93.02816228,76.46631604,99.63670491,23.77814813,43.34941367,31.45111184,73.21296072,93.62988702,68.34789287,91.21682766,22.86893479,22.86893479,22.86893479,22.86893479
72.82236496,99.02003637,90.95038742,99.13354799,99.29402075,84.63442734,70.67340212,29.34193751,96.27433633,98.61965101,87.89724631,96.19940233,8.30215602,8.30215602,8.30215602,8.30215602
77.47940324,98.61949999,92.66970204,94.74765502,82.12530834,82.72110633,73.35603581,14.24325309,65.74523256,99.04822795,79.28087016,95.31666211,16.03579196,16.03579196,16.03579196,16.03579196
73.62538872,97.18951071,98.01566682,81.2184072,99.47334881,45.03846106,99.21221595,21.49463561,72.05286433,97.36702956,77.23063419,93.57351173,16.34287754,16.34287754,16.34287754,16.34287754
84.8591181,99.8286544,96.68993375,59.59497751,80.57927168,28.79267475,59.46688586,0.015213886,64.64989973,95.63118141,64.27295125,91.43543673,27.16248548,27.16248548,27.16248548,27.16248548
83.131075,98.67357244,97.48793452,89.40876917,60.38437054,26.94697228,86.67510837,6.263405783,71.79371438,96.00289855,68.11967045,92.47832972,24.35865927,24.35865927,24.35865927,24.35865927
63.7005669,95.38219755,97.31737825,20.2495369,99.34620985,99.4153594,94.12914859,19.12201629,99.72662587,95.08625072,79.76335152,94.12828845,14.36493693,14.36493693,14.36493693,14.36493693
39.17338397,95.87304871,91.72565615,99.28607696,55.38772144,63.63694372,56.42373775,11.89283051,81.59055377,96.03843742,65.12567813,93.23402453,28.1083464,28.1083464,28.1083464,28.1083464
39.14538808,97.66716734,96.62939249,71.65712065,99.93241105,43.00345173,91.1575946,5.524730922,69.18631034,95.71818013,67.52722805,92.64219557,25.11496752,25.11496752,25.11496752,25.11496752
97.6221731,96.81637382,99.68134907,6.146474018,99.73943618,25.16050555,65.61433707,40.96581158,99.93499062,88.76932888,68.85391845,89.4206373,20.56671885,20.56671885,20.56671885,20.56671885
96.71541427,97.85762311,99.06877655,78.84074301,99.28194125,98.38830235,76.58750966,13.7981996,77.88966933,99.27672265,89.12147921,96.64902863,7.527549416,7.527549416,7.527549416,7.527549416
83.8658106,94.52170987,93.3854606,93.74305249,66.30977702,57.99741208,75.66807061,5.673345944,92.32213856,98.7129771,77.83536094,94.70073531,16.86537437,16.86537437,16.86537437,16.86537437
72.01135294,95.20992155,94.9294523,77.57893331,56.17794579,99.73164157,65.1225436,34.36426355,99.72437097,97.22246115,78.67072326,94.71637682,16.04565357,16.04565357,16.04565357,16.04565357
84.58723975,96.67633741,95.70771179,46.25721546,99.69485524,6.942546986,99.73908775,15.22422345,99.77219777,92.47938897,72.47847912,91.2866228,18.80814369,18.80814369,18.80814369,18.80814369
98.22118936,99.80183768,93.41486907,55.46418655,84.62926793,41.07359226,78.26408951,3.900910315,99.73073466,96.90799556,77.138522,93.30506863,16.16654663,16.16654663,16.16654663,16.16654663
86.66779785,97.42337486,95.81848579,75.57925098,99.71138892,59.51832905,90.76452267,0.245869687,91.62780943,98.97107629,83.87664029,95.34306883,11.46642854,11.46642854,11.46642854,11.46642854
93.68935309,98.83477779,95.9669805,84.15231622,98.47038858,54.17096823,55.62952259,7.379091262,64.01829125,97.49012087,77.05016282,94.09632673,17.04616391,17.04616391,17.04616391,17.04616391
68.98040228,99.34154905,89.57371993,10.27381587,62.14679867,99.6589939,78.50044898,11.80982707,89.64511835,93.76015981,68.611483,92.5842715,23.97278849,23.97278849,23.97278849,23.97278849
59.60113976,96.07891554,93.21897517,98.66303511,99.05143183,78.83190817,53.99823671,19.72811067,65.28787093,97.40261749,77.10659356,94.84787354,17.74127999,17.74127999,17.74127999,17.74127999
99.43876309,96.77943814,89.52950529,87.90402301,40.39581251,99.27645319,75.12065203,18.63954059,97.12987324,97.44214378,82.74662996,95.88059689,13.13396692,13.13396692,13.13396692,13.13396692
55.83567901,99.6946282,91.36110828,27.02836048,94.44286601,99.30324643,87.89678396,17.93154913,73.71508027,95.41908922,73.09555806,93.42073885,20.32518079,20.32518079,20.32518079,20.32518079
98.6779607,98.74548876,99.54112282,70.52901938,99.79010276,99.31854958,84.4072132,0.83975572,86.68189517,99.41147987,90.77332839,97.14682731,6.373498917,6.373498917,6.373498917,6.373498917
86.65147914,94.6226814,99.02891065,99.66061999,71.92509758,98.46680266,96.2907264,30.11196384,74.43120717,98.68811258,86.36659615,96.32588682,9.95929067,9.95929067,9.95929067,9.95929067
78.4689081,97.98697903,96.66837119,96.52570011,88.60646755,75.70902819,99.6674656,31.72303756,99.83639573,98.82747019,88.51661105,95.97076089,7.454149835,7.454149835,7.454149835,7.454149835
75.42990831,98.05718778,99.0298148,92.54160972,91.26867746,59.38675584,69.36626203,11.89412364,78.37090341,98.58817692,78.19528849,94.5895454,16.39425691,16.39425691,16.39425691,16.39425691
75.47976542,98.33205965,97.00782794,99.58941336,78.19038606,93.27468839,99.3399002,10.75080685,99.37656563,99.42879841,89.13934721,97.28402974,8.144682528,8.144682528,8.144682528,8.144682528
72.01029868,93.6551155,89.70024601,60.9073278,99.24928712,82.36258507,99.2807364,15.99725119,87.29584014,98.7503591,82.79979685,95.02950163,12.22970478,12.22970478,12.22970478,12.22970478
86.17136002,98.5988513,94.79784546,78.66067398,71.06342974,94.43917877,99.19553668,0.796242305,24.0195345,96.05187001,73.58653435,94.89913459,21.31260024,21.31260024,21.31260024,21.31260024
74.49184335,94.37559659,94.62484785,95.76262639,75.21485128,47.11616834,99.95603239,11.95864745,81.72343241,98.00614274,76.84301774,94.20968417,17.36666643,17.36666643,17.36666643,17.36666643
91.61424685,99.80240777,90.25589301,77.56583984,88.77714504,54.21881712,88.46594896,18.31350275,76.3891187,98.52546821,79.24187636,94.00522602,14.76334967,14.76334967,14.76334967,14.76334967
79.87575794,96.45205726,90.22390861,68.69570073,99.8529585,46.70471682,82.40650039,7.784645891,99.01881645,97.92608055,79.83928601,94.06120533,14.22191932,14.22191932,14.22191932,14.22191932
89.26075681,98.4101974,92.17958393,33.03538116,74.17792128,62.7078536,99.69568234,0.033368251,64.68408686,96.33922871,69.67186512,92.53562472,22.8637596,22.8637596,22.8637596,22.8637596
58.84334088,95.53290182,90.28107812,71.70518501,82.08212914,74.85647608,99.33984603,0.99130428,78.32373025,98.83509343,75.59899987,94.65236618,19.05336631,19.05336631,19.05336631,19.05336631
39.53447255,99.24882173,94.95708299,55.81051282,76.28586455,99.99788075,71.73523065,18.31131288,85.6241643,96.48601505,71.31048648,93.91373259,22.60324611,22.60324611,22.60324611,22.60324611
63.45512146,98.02897445,92.72641977,98.28974089,99.19674376,38.47581431,97.84465607,14.22164486,99.38110224,96.94726275,81.24901092,94.63547561,13.38646469,13.38646469,13.38646469,13.38646469
